t_wql,trp,cdom,temp
10/16/2024 4:10:00,74.1,1924.4,19.49
10/16/2024 4:15:00,74.8,1922,19.48
10/16/2024 4:20:00,76.1,1919.7,19.47
10/16/2024 4:25:00,74.6,1924.2,19.46
10/16/2024 4:30:00,73.2,1923.9,19.45
10/16/2024 4:35:00,74.1,1916.7,19.44
10/16/2024 4:40:00,74.2,1924.2,19.43
10/16/2024 4:45:00,73.7,1920.3,19.42
10/16/2024 4:50:00,73.9,1921.6,19.41
10/16/2024 4:55:00,76.7,1918.7,19.4
10/16/2024 5:00:00,74,1924.9,19.39
10/16/2024 5:05:00,73.2,1923.2,19.38
10/16/2024 5:10:00,75.2,1919.8,19.37
10/16/2024 5:15:00,73.4,1921.3,19.36
10/16/2024 5:20:00,73.6,1917.6,19.35
10/16/2024 5:25:00,74.7,1920.7,19.34
10/16/2024 5:30:00,74.2,1919.7,19.33
10/16/2024 5:35:00,74.8,1922.2,19.33
10/16/2024 5:40:00,75,1922.2,19.32
10/16/2024 5:45:00,72.8,1920.9,19.31
10/16/2024 5:50:00,73.2,1919,19.3
10/16/2024 5:55:00,73,1919.8,19.29
10/16/2024 6:00:00,74.8,1918.7,19.29
10/16/2024 6:05:00,74.2,1915.4,19.28
10/16/2024 6:10:00,73.6,1916.2,19.27
10/16/2024 6:15:00,72.8,1916.1,19.26
10/16/2024 6:20:00,74.8,1916.2,19.25
10/16/2024 6:25:00,75,1912.5,19.25
10/16/2024 6:30:00,75.2,1915.7,19.24
10/16/2024 6:35:00,73.3,1912.7,19.23
10/16/2024 6:40:00,74.8,1910.4,19.22
10/16/2024 6:45:00,73.7,1910.2,19.21
10/16/2024 6:50:00,73.3,1910.3,19.2
10/16/2024 6:55:00,75.5,1911,19.2
10/16/2024 7:00:00,74,1911.2,19.19
10/16/2024 7:05:00,74.2,1904.2,19.19
10/16/2024 7:10:00,74.2,1898.7,19.18
10/16/2024 7:15:00,73.4,1900.1,19.17
10/16/2024 7:20:00,72.6,1900.4,19.16
10/16/2024 7:25:00,74.3,1900.3,19.16
10/16/2024 7:30:00,72.2,1899.9,19.16
10/16/2024 7:35:00,73.5,1901.2,19.15
10/16/2024 7:40:00,73.8,1902,19.14
10/16/2024 7:45:00,74.1,1902.2,19.14
10/16/2024 7:50:00,74,1900.2,19.13
10/16/2024 7:55:00,74.3,1903.6,19.13
10/16/2024 8:00:00,73.4,1898.2,19.13
10/16/2024 8:05:00,75,1904.9,19.12
10/16/2024 8:10:00,75,1902.5,19.11
10/16/2024 8:15:00,73.6,1900,19.11
10/16/2024 8:20:00,76.2,1897.8,19.1
10/16/2024 8:25:00,73.6,1897.8,19.1
10/16/2024 8:30:00,74.8,1897.1,19.1
10/16/2024 8:35:00,73.1,1896.2,19.09
10/16/2024 8:40:00,74.4,1893.2,19.08
10/16/2024 8:45:00,73.3,1895.1,19.08
10/16/2024 8:50:00,74,1896.5,19.07
10/16/2024 8:55:00,74.2,1896,19.06
10/16/2024 9:05:00,74.4,1894.9,19.05
10/16/2024 9:10:00,72.8,1891.1,19.05
10/16/2024 9:15:00,73.6,1888.7,19.05
10/16/2024 9:20:00,74.4,1890.1,19.05
10/16/2024 9:25:00,73.9,1888.9,19.04
10/16/2024 9:30:00,74.7,1886.7,19.04
10/16/2024 9:35:00,75,1884,19.04
10/16/2024 9:40:00,73.8,1877.8,19.04
10/16/2024 9:45:00,73.8,1878.6,19.04
10/16/2024 9:50:00,73.3,1872.3,19.04
10/16/2024 9:55:00,72.7,1872.2,19.04
10/16/2024 10:00:00,73.5,1872.6,19.03
10/16/2024 10:05:00,73.9,1878.4,19.02
10/16/2024 10:10:00,73.8,1836.9,18.9
10/16/2024 10:15:00,74.6,1932,18.88
10/16/2024 10:20:00,73.6,1943.3,18.85
10/16/2024 10:25:00,74.7,1945.6,18.85
10/16/2024 10:30:00,73.7,1944.3,18.87
10/16/2024 10:35:00,73.6,1944.8,18.93
10/16/2024 10:40:00,71.7,1949.6,19.01
10/16/2024 10:45:00,71.5,1973.2,19.04
10/16/2024 10:50:00,68.3,1982.4,19.19
10/16/2024 10:55:00,68.1,1991.8,19.29
10/16/2024 11:00:00,65.5,2001.4,19.4
10/16/2024 11:05:00,63.4,2012,19.5
10/16/2024 11:10:00,60,2019.1,19.59
10/16/2024 11:15:00,60.9,2022.3,19.68
10/16/2024 11:20:00,59.4,2032.4,19.76
10/16/2024 11:25:00,58.1,2041.2,19.81
10/16/2024 11:30:00,57.7,2049.6,19.88
10/16/2024 11:35:00,57.1,2046.7,19.94
10/16/2024 11:40:00,57,2061.9,19.99
10/16/2024 11:45:00,56.8,2067.7,20.03
10/16/2024 11:50:00,55.4,2069.6,20.07
10/16/2024 11:55:00,55.3,2076.1,20.12
10/16/2024 12:00:00,55.8,2089.9,20.15
10/16/2024 12:05:00,55,2097.3,20.18
10/16/2024 12:10:00,55.3,2100,20.21
10/16/2024 12:15:00,53.8,2085.2,20.2
10/16/2024 12:20:00,55.4,2107.2,20.25
10/16/2024 12:25:00,53.8,2115.9,20.27
10/16/2024 12:30:00,52.2,2128,20.3
10/16/2024 12:35:00,53.6,2122.8,20.32
10/16/2024 12:40:00,52.9,2135.8,20.33
10/16/2024 12:45:00,52.5,2133,20.35
10/16/2024 12:50:00,55.2,2141.6,20.36
10/16/2024 12:55:00,54.7,2137.8,20.37
10/16/2024 13:00:00,52.2,2151.4,20.39
10/16/2024 13:05:00,53.3,2158,20.4
10/16/2024 13:10:00,54.6,2163.8,20.41
10/16/2024 13:15:00,54.7,2170.7,20.42
10/16/2024 13:20:00,53.8,2178.3,20.43
10/16/2024 13:25:00,53.4,2182.8,20.43
10/16/2024 13:30:00,53.5,2191.6,20.43
10/16/2024 13:35:00,53.7,2199.2,20.43
10/16/2024 13:40:00,53.6,2209.3,20.43
10/16/2024 13:45:00,53,2219.2,20.43
10/16/2024 13:50:00,54,2228.2,20.43
10/16/2024 13:55:00,52.9,2239.4,20.42
10/16/2024 14:00:00,52.8,2251.1,20.42
10/16/2024 14:05:00,53.4,2256.5,20.42
10/16/2024 14:10:00,52.9,2263,20.41
10/16/2024 14:15:00,55.1,2276,20.41
10/16/2024 14:20:00,55.3,2285.6,20.4
10/16/2024 14:25:00,53.4,2293.2,20.39
10/16/2024 14:30:00,53.5,2302.7,20.39
10/16/2024 14:35:00,54.7,2311.3,20.38
10/16/2024 14:40:00,54.7,2321.7,20.37
10/16/2024 14:45:00,55.9,2326.3,20.36
10/16/2024 14:50:00,55.7,2327.8,20.36
10/16/2024 14:55:00,55.2,2327.1,20.36
10/16/2024 15:00:00,56,2337.4,20.35
10/16/2024 15:05:00,54.8,2348.1,20.34
10/16/2024 15:10:00,55,2353.6,20.34
10/16/2024 15:15:00,54.9,2356.9,20.33
10/16/2024 15:20:00,56.9,2367.3,20.33
10/16/2024 15:25:00,55.7,2367.9,20.33
10/16/2024 15:30:00,56.1,2377.2,20.32
10/16/2024 15:35:00,56.8,2377.8,20.32
10/16/2024 15:40:00,58,2383,20.31
10/16/2024 15:45:00,56.4,2385.8,20.31
10/16/2024 15:50:00,57.4,2391.2,20.31
10/16/2024 15:55:00,56.9,2392.5,20.3
10/16/2024 16:00:00,56.3,2395.8,20.3
10/16/2024 16:05:00,56.8,2398.6,20.3
10/16/2024 16:10:00,57.7,2399.8,20.3
10/16/2024 16:15:00,56,2404.9,20.29
10/16/2024 16:20:00,57.8,2406.3,20.29
10/16/2024 16:25:00,56.8,2408,20.28
10/16/2024 16:30:00,56.8,2408.8,20.28
10/16/2024 16:35:00,56.6,2415,20.28
10/16/2024 16:40:00,57.6,2412.6,20.27
10/16/2024 16:45:00,58,2415,20.27
10/16/2024 16:50:00,60.1,2416.8,20.26
10/16/2024 16:55:00,59.6,2418.1,20.25
10/16/2024 17:00:00,57.5,2420.2,20.24
10/16/2024 17:05:00,59.4,2422.5,20.24
10/16/2024 17:10:00,59.2,2421,20.23
10/16/2024 17:15:00,57.3,2424.8,20.22
10/16/2024 17:20:00,57.9,2428.1,20.21
10/16/2024 17:25:00,58.2,2429.6,20.2
10/16/2024 17:30:00,58.5,2429.4,20.19
10/16/2024 17:35:00,60.2,2427.2,20.18
10/16/2024 17:40:00,57.8,2426.8,20.17
10/16/2024 17:45:00,58.7,2427.4,20.16
10/16/2024 17:50:00,61,2429.8,20.15
10/16/2024 17:55:00,60.5,2431,20.15
10/16/2024 18:00:00,60.2,2431,20.14
10/16/2024 18:05:00,61.4,2429.2,20.13
10/16/2024 18:10:00,61.1,2428.4,20.12
10/16/2024 18:15:00,60.2,2426.5,20.11
10/16/2024 18:20:00,61.4,2426.3,20.11
10/16/2024 18:25:00,59.8,2427.1,20.1
10/16/2024 18:30:00,60.9,2427.8,20.09
10/16/2024 18:35:00,61.4,2423.7,20.09
10/16/2024 18:40:00,61.8,2424.2,20.08
10/16/2024 18:45:00,62.3,2423.2,20.08
10/16/2024 18:50:00,60.6,2423.3,20.07
10/16/2024 18:55:00,61.6,2422.1,20.07
10/16/2024 19:00:00,61.2,2421.3,20.06
10/16/2024 19:05:00,60.6,2419.2,20.06
10/16/2024 19:10:00,61.7,2418.3,20.06
10/16/2024 19:15:00,62.2,2413.1,20.06
10/16/2024 19:20:00,61.4,2407.8,20.05
10/16/2024 19:25:00,61.6,2410,20.05
10/16/2024 19:30:00,62.5,2409.2,20.04
10/16/2024 19:35:00,61.4,2406,20.04
10/16/2024 19:40:00,62.7,2404.3,20.04
10/16/2024 19:45:00,62.3,2400.5,20.03
10/16/2024 19:50:00,62.2,2402.3,20.03
10/16/2024 19:55:00,63.7,2398.3,20.02
10/16/2024 20:00:00,62.8,2396,20.02
10/16/2024 20:05:00,61.4,2395.7,20.01
10/16/2024 20:10:00,62.9,2389.9,20.01
10/16/2024 20:15:00,63,2386,20
10/16/2024 20:20:00,63.2,2386.7,20
10/16/2024 20:25:00,63.9,2383.6,20
10/16/2024 20:30:00,62.4,2376.5,19.99
10/16/2024 20:35:00,61.3,2377.9,19.99
10/16/2024 20:40:00,62.8,2374.4,19.98
10/16/2024 20:45:00,61.8,2374.1,19.97
10/16/2024 20:50:00,64.3,2374.8,19.96
10/16/2024 20:55:00,62.7,2371.4,19.96
10/16/2024 21:00:00,63.3,2359.2,19.95
10/16/2024 21:05:00,63.9,2363.9,19.95
10/16/2024 21:10:00,63.9,2364.3,19.94
10/16/2024 21:15:00,63.7,2368.3,19.93
10/16/2024 21:20:00,64,2365.8,19.93
10/16/2024 21:25:00,63.4,2360.4,19.92
10/16/2024 21:30:00,64.8,2358.1,19.92
10/16/2024 21:35:00,63.2,2353.5,19.91
10/16/2024 21:40:00,62.9,2356.5,19.9
10/16/2024 21:45:00,64.4,2352.7,19.89
10/16/2024 21:50:00,64.6,2351,19.89
10/16/2024 21:55:00,64.1,2352,19.88
10/16/2024 22:00:00,65.1,2346.5,19.88
10/16/2024 22:05:00,62.4,2344.8,19.86
10/16/2024 22:10:00,64.5,2346,19.85
10/16/2024 22:15:00,63.5,2342.1,19.85
10/16/2024 22:20:00,64.1,2335,19.84
10/16/2024 22:25:00,63.9,2332.5,19.83
10/16/2024 22:30:00,64.6,2331,19.83
10/16/2024 22:35:00,65.3,2327.5,19.82
10/16/2024 22:40:00,65.8,2326.3,19.81
10/16/2024 22:45:00,64.9,2319.6,19.8
10/16/2024 22:50:00,65.8,2315.2,19.8
10/16/2024 22:55:00,62.7,2309.1,19.79
10/16/2024 23:00:00,65.5,2308.3,19.78
10/16/2024 23:05:00,64.3,2306.1,19.78
10/16/2024 23:10:00,64.9,2305.5,19.77
10/16/2024 23:15:00,63.7,2306.1,19.76
10/16/2024 23:20:00,66,2302.8,19.75
10/16/2024 23:25:00,65.9,2301.2,19.74
10/16/2024 23:30:00,65.5,2294.1,19.73
10/16/2024 23:35:00,65.4,2298.7,19.73
10/16/2024 23:40:00,65.1,2294.6,19.72
10/16/2024 23:45:00,65.3,2292.6,19.71
10/16/2024 23:50:00,65.2,2286,19.7
10/16/2024 23:55:00,65.1,2287.4,19.69
10/17/2024 0:00:00,66.6,2282.5,19.69
10/17/2024 0:05:00,65,2276.6,19.67
10/17/2024 0:10:00,65.5,2273.7,19.66
10/17/2024 0:15:00,68.2,2272.5,19.66
10/17/2024 0:20:00,67.1,2270.3,19.65
10/17/2024 0:25:00,65.7,2266.7,19.64
10/17/2024 0:30:00,66.9,2263.7,19.63
10/17/2024 0:35:00,65,2261.2,19.62
10/17/2024 0:40:00,64.7,2257.9,19.61
10/17/2024 0:45:00,64.9,2254.3,19.6
10/17/2024 0:50:00,65.3,2256.4,19.6
10/17/2024 0:55:00,65.8,2254.8,19.59
10/17/2024 1:00:00,66.9,2250.6,19.57
10/17/2024 1:05:00,65.3,2249.9,19.56
10/17/2024 1:10:00,65.4,2247.6,19.55
10/17/2024 1:15:00,67.4,2243.2,19.55
10/17/2024 1:20:00,65.7,2241.8,19.54
10/17/2024 1:25:00,65.6,2239.2,19.52
10/17/2024 1:30:00,63.5,2233.9,19.52
10/17/2024 1:35:00,65.3,2231,19.51
10/17/2024 1:40:00,67.2,2227.8,19.5
10/17/2024 1:45:00,65.5,2226.8,19.49
10/17/2024 1:50:00,65.8,2224,19.48
10/17/2024 1:55:00,65.3,2223.9,19.47
10/17/2024 2:00:00,64.9,2223.1,19.46
10/17/2024 2:05:00,66.1,2219.1,19.44
10/17/2024 2:10:00,68.3,2216.6,19.44
10/17/2024 2:15:00,65,2212.3,19.42
10/17/2024 2:20:00,65.7,2207,19.42
10/17/2024 2:25:00,66.6,2207.3,19.4
10/17/2024 2:30:00,64.8,2203.1,19.4
10/17/2024 2:35:00,65.6,2200.2,19.39
10/17/2024 2:40:00,67.4,2198.6,19.38
10/17/2024 2:45:00,65.4,2195.3,19.37
10/17/2024 2:50:00,67.6,2193.3,19.36
10/17/2024 2:55:00,66.8,2186.7,19.35
10/17/2024 3:00:00,66.7,2188.8,19.34
10/17/2024 3:05:00,65.4,2182.3,19.33
10/17/2024 3:10:00,66.7,2178.4,19.31
10/17/2024 3:15:00,67.4,2180.8,19.31
10/17/2024 3:20:00,66.2,2175.9,19.3
10/17/2024 3:25:00,65.9,2174.2,19.29
10/17/2024 3:30:00,65,2175.8,19.28
10/17/2024 3:35:00,66.8,2170.4,19.27
10/17/2024 3:40:00,67.3,2166.5,19.26
10/17/2024 3:45:00,66.1,2165,19.25
10/17/2024 3:50:00,66.2,2158.3,19.24
10/17/2024 3:55:00,66.9,2154.4,19.24
10/17/2024 4:00:00,66.2,2149.4,19.23
10/17/2024 4:05:00,66.8,2149.5,19.22
10/17/2024 4:10:00,65.3,2149,19.21
10/17/2024 4:15:00,65.7,2148.3,19.2
10/17/2024 4:20:00,66.6,2136.8,19.19
10/17/2024 4:25:00,66.8,2140.6,19.18
10/17/2024 4:30:00,65.9,2138.9,19.17
10/17/2024 4:35:00,66.5,2143.3,19.16
10/17/2024 4:40:00,66,2138.9,19.16
10/17/2024 4:45:00,66.6,2134.7,19.15
10/17/2024 4:50:00,67.6,2135.7,19.14
10/17/2024 4:55:00,66.6,2133.2,19.13
10/17/2024 5:00:00,67.6,2131.7,19.12
10/17/2024 5:05:00,68.1,2130.3,19.11
10/17/2024 5:10:00,67.6,2123.6,19.1
10/17/2024 5:15:00,66.7,2121.2,19.1
10/17/2024 5:20:00,66.7,2114.8,19.09
10/17/2024 5:25:00,66.1,2116.9,19.08
10/17/2024 5:30:00,64.5,2111.8,19.08
10/17/2024 5:35:00,66.4,2109.3,19.07
10/17/2024 5:40:00,67,2108.9,19.06
10/17/2024 5:45:00,67.1,2109.5,19.05
10/17/2024 5:50:00,67.8,2109.3,19.04
10/17/2024 5:55:00,67.4,2105.3,19.04
10/17/2024 6:00:00,67.2,2106.8,19.03
10/17/2024 6:05:00,65.6,2104.4,19.02
10/17/2024 6:10:00,66.9,2098.5,19.02
10/17/2024 6:15:00,66.3,2095,19.01
10/17/2024 6:20:00,66.3,2096.9,19
10/17/2024 6:25:00,64.9,2092,19
10/17/2024 6:30:00,68.6,2092.3,18.99
10/17/2024 6:35:00,66.9,2090.6,18.98
10/17/2024 6:40:00,65,2087.6,18.98
10/17/2024 6:45:00,66.3,2085.4,18.97
10/17/2024 6:50:00,66.3,2080.1,18.96
10/17/2024 6:55:00,67.6,2081.7,18.96
10/17/2024 7:00:00,66.5,2078.4,18.95
10/17/2024 7:05:00,65.8,2080.4,18.94
10/17/2024 7:10:00,66.1,2078,18.94
10/17/2024 7:15:00,66.9,2076.7,18.93
10/17/2024 7:20:00,67.1,2076.1,18.93
10/17/2024 7:25:00,67.7,2073.2,18.92
10/17/2024 7:30:00,66.2,2072.5,18.91
10/17/2024 7:35:00,67.4,2067.2,18.91
10/17/2024 7:40:00,66.2,2066,18.91
10/17/2024 7:45:00,68.3,2063.1,18.9
10/17/2024 7:50:00,66.7,2061.8,18.89
10/17/2024 7:55:00,68.2,2059.5,18.89
10/17/2024 8:00:00,68,2057,18.89
10/17/2024 8:05:00,66.4,2057.1,18.88
10/17/2024 8:10:00,67,2057.5,18.88
10/17/2024 8:15:00,67.5,2056.6,18.87
10/17/2024 8:20:00,68.2,2050.5,18.87
10/17/2024 8:25:00,67.1,2047.1,18.87
10/17/2024 8:30:00,67,2043.8,18.87
10/17/2024 8:35:00,67.5,2042.8,18.87
10/17/2024 8:40:00,67.3,2044.4,18.87
10/17/2024 8:45:00,67.4,2039.5,18.87
10/17/2024 8:50:00,66.6,2040.2,18.87
10/17/2024 8:55:00,66.5,2037,18.87
10/17/2024 9:00:00,67.2,2035.7,18.86
10/17/2024 9:05:00,68.3,2031.8,18.86
10/17/2024 9:10:00,66.3,2030.9,18.87
10/17/2024 9:15:00,66.9,2027.6,18.87
10/17/2024 9:20:00,68.3,2026.5,18.87
10/17/2024 9:25:00,69,2026.5,18.87
10/17/2024 9:30:00,68,2021.4,18.87
10/17/2024 9:35:00,69.1,2020.5,18.88
10/17/2024 9:40:00,66.5,2014.5,18.88
10/17/2024 9:45:00,67.2,2016.9,18.88
10/17/2024 9:50:00,67.1,2010.8,18.89
10/17/2024 9:55:00,66.9,2006.7,18.89
10/17/2024 10:00:00,67.5,2009.6,18.9
10/17/2024 10:05:00,66.9,2003.6,18.9
10/17/2024 10:10:00,66,2001.4,18.91
10/17/2024 10:15:00,66.5,2002.9,18.91
10/17/2024 10:20:00,68,2001.2,18.92
10/17/2024 10:25:00,67.1,1997.4,18.92
10/17/2024 10:30:00,66.6,1995.6,18.92
10/17/2024 10:35:00,69.3,1996.7,18.93
10/17/2024 10:40:00,66.7,1993.2,18.94
10/17/2024 10:45:00,66.7,1987,18.94
10/17/2024 10:50:00,67,1982.5,18.95
10/17/2024 10:55:00,67.6,1978.5,18.95
10/17/2024 11:00:00,66,1976.8,18.96
10/17/2024 11:05:00,67,1974.1,18.97
10/17/2024 11:10:00,67.7,1974.7,18.97
10/17/2024 11:15:00,68.3,1968,18.98
10/17/2024 11:20:00,67.3,1966.1,18.99
10/17/2024 11:25:00,67.3,1958.4,19.01
10/17/2024 11:30:00,66.5,1952.1,19.02
10/17/2024 11:35:00,67.4,1944.9,19.04
10/17/2024 11:40:00,66.7,1942.2,19.07
10/17/2024 11:45:00,66.5,1936.8,19.09
10/17/2024 11:50:00,66.5,1934.6,19.11
10/17/2024 11:55:00,66.9,1926.5,19.13
10/17/2024 12:00:00,66.1,1924.2,19.14
10/17/2024 12:05:00,68.9,1921.2,19.15
10/17/2024 12:10:00,66.5,1918.3,19.15
10/17/2024 12:15:00,65.8,1919.4,19.16
10/17/2024 12:20:00,66.5,1919.1,19.16
10/17/2024 12:25:00,67.2,1916.6,19.16
10/17/2024 12:30:00,65.4,1922.6,19.16
10/17/2024 12:35:00,67.9,1925.6,19.16
10/17/2024 12:40:00,66.6,1923.7,19.15
10/17/2024 12:45:00,67.9,1923.1,19.15
10/17/2024 12:50:00,67.9,1928.8,19.14
10/17/2024 12:55:00,68.8,1927.6,19.13
10/17/2024 13:00:00,66.4,1925,19.13
10/17/2024 13:05:00,67.2,1921.7,19.13
10/17/2024 13:10:00,66.8,1923.5,19.12
10/17/2024 13:15:00,66.8,1922,19.12
10/17/2024 13:20:00,68.4,1922.9,19.12
10/17/2024 13:25:00,66.4,1919.4,19.12
10/17/2024 13:30:00,68.6,1917,19.12
10/17/2024 13:35:00,65.9,1912.5,19.12
10/17/2024 13:40:00,68.5,1914.4,19.13
10/17/2024 13:45:00,67.9,1913.5,19.13
10/17/2024 13:50:00,67.5,1901.8,19.15
10/17/2024 13:55:00,66.9,1902.1,19.17
10/17/2024 14:00:00,66.2,1896.1,19.19
10/17/2024 14:05:00,68.2,1886.7,19.21
10/17/2024 14:10:00,66.8,1882.1,19.23
10/17/2024 14:15:00,66.2,1875.6,19.25
10/17/2024 14:20:00,66.9,1870,19.28
10/17/2024 14:25:00,66.2,1866,19.3
10/17/2024 14:30:00,66.7,1860.3,19.32
10/17/2024 14:35:00,67.2,1854.7,19.34
10/17/2024 14:40:00,66.1,1850.8,19.36
10/17/2024 14:45:00,66.1,1845.9,19.38
10/17/2024 14:50:00,66.2,1845.9,19.4
10/17/2024 14:55:00,66.2,1841.8,19.41
10/17/2024 15:00:00,66.1,1840.9,19.43
10/17/2024 15:05:00,66.9,1836.6,19.45
10/17/2024 15:10:00,67,1834.7,19.46
10/17/2024 15:15:00,67.8,1833.1,19.48
10/17/2024 15:20:00,66.7,1828,19.5
10/17/2024 15:25:00,67.8,1824,19.52
10/17/2024 15:30:00,67.7,1823.5,19.53
10/17/2024 15:35:00,65.4,1822.2,19.55
10/17/2024 15:40:00,63.9,1821,19.56
10/17/2024 15:45:00,67.2,1821.8,19.58
10/17/2024 15:50:00,66.5,1819.8,19.59
10/17/2024 15:55:00,66.1,1824.3,19.6
10/17/2024 16:00:00,66.2,1819.4,19.61
10/17/2024 16:05:00,66.4,1822.8,19.62
10/17/2024 16:10:00,66.3,1817.8,19.63
10/17/2024 16:15:00,66.9,1821.2,19.64
10/17/2024 16:20:00,66.6,1818.2,19.64
10/17/2024 16:25:00,67.1,1817.4,19.65
10/17/2024 16:30:00,67.9,1819.5,19.65
10/17/2024 16:35:00,65.3,1816.5,19.67
10/17/2024 16:40:00,66.7,1815.3,19.67
10/17/2024 16:45:00,67.2,1810.4,19.68
10/17/2024 16:50:00,67.3,1808.2,19.7
10/17/2024 16:55:00,67.7,1804.5,19.71
10/17/2024 17:00:00,66.4,1799.6,19.73
10/17/2024 17:05:00,67.5,1796.9,19.74
10/17/2024 17:10:00,66.2,1796.4,19.76
10/17/2024 17:15:00,67.6,1792.5,19.77
10/17/2024 17:20:00,66.2,1793.8,19.78
10/17/2024 17:25:00,66.9,1789.4,19.79
10/17/2024 17:30:00,65.7,1791.7,19.8
10/17/2024 17:35:00,65.5,1786.2,19.81
10/17/2024 17:40:00,66.5,1786.9,19.82
10/17/2024 17:45:00,66.5,1786.1,19.83
10/17/2024 17:50:00,66.8,1787.1,19.84
10/17/2024 17:55:00,67.3,1784.2,19.85
10/17/2024 18:00:00,65.5,1781.8,19.86
10/17/2024 18:05:00,66.7,1782,19.88
10/17/2024 18:10:00,66.9,1783.5,19.89
10/17/2024 18:15:00,65.5,1780.6,19.9
10/17/2024 18:20:00,68.7,1781.8,19.91
10/17/2024 18:25:00,67.2,1784.3,19.91
10/17/2024 18:30:00,66.9,1786.4,19.92
10/17/2024 18:35:00,65.8,1784.8,19.93
10/17/2024 18:40:00,68,1787.6,19.93
10/17/2024 18:45:00,66.8,1787.8,19.94
10/17/2024 18:50:00,67.6,1786.4,19.94
10/17/2024 18:55:00,67.1,1786.6,19.95
10/17/2024 19:00:00,66.5,1786.9,19.96
10/17/2024 19:05:00,67.6,1787.2,19.97
10/17/2024 19:10:00,67.9,1784.9,19.98
10/17/2024 19:15:00,66.8,1785.9,19.99
10/17/2024 19:20:00,67.7,1786.6,19.99
10/17/2024 19:25:00,67.8,1789.3,20
10/17/2024 19:30:00,67.1,1789,20
10/17/2024 19:35:00,66.6,1788.9,20.01
10/17/2024 19:40:00,66.3,1788,20.01
10/17/2024 19:45:00,66.9,1789.3,20.02
10/17/2024 19:50:00,66.2,1787.4,20.02
10/17/2024 19:55:00,66.8,1790.6,20.03
10/17/2024 20:00:00,66.3,1794.6,20.02
10/17/2024 20:05:00,67.3,1793.4,20.03
10/17/2024 20:10:00,66.9,1797.9,20.03
10/17/2024 20:15:00,66.6,1797.4,20.03
10/17/2024 20:20:00,66.9,1798.8,20.03
10/17/2024 20:25:00,67.2,1799.7,20.03
10/17/2024 20:30:00,67.3,1800,20.03
10/17/2024 20:35:00,67.5,1801,20.03
10/17/2024 20:40:00,67.6,1803,20.03
10/17/2024 20:45:00,66.4,1807.4,20.03
10/17/2024 20:50:00,65.5,1802.4,20.03
10/17/2024 20:55:00,68,1810,20.02
10/17/2024 21:00:00,67.1,1803.8,20.02
10/17/2024 21:05:00,68.3,1805.7,20.02
10/17/2024 21:10:00,67.9,1809.4,20.02
10/17/2024 21:15:00,66.5,1809.3,20.02
10/17/2024 21:20:00,68.3,1813,20.01
10/17/2024 21:25:00,67.9,1808.8,20.01
10/17/2024 21:30:00,68.7,1813.4,20
10/17/2024 21:35:00,67.9,1818.6,20
10/17/2024 21:40:00,67.7,1814,20
10/17/2024 21:45:00,67.6,1819.2,19.99
10/17/2024 21:50:00,67.2,1818.9,19.99
10/17/2024 21:55:00,66.3,1820.7,19.98
10/17/2024 22:00:00,67.7,1820,19.97
10/17/2024 22:05:00,66.4,1822.5,19.97
10/17/2024 22:10:00,66.5,1823.7,19.97
10/17/2024 22:15:00,67.9,1821.2,19.97
10/17/2024 22:20:00,68.4,1823.6,19.97
10/17/2024 22:25:00,67.9,1822.5,19.96
10/17/2024 22:30:00,68,1820.3,19.96
10/17/2024 22:35:00,67.4,1825.2,19.95
10/17/2024 22:40:00,67.1,1828.8,19.95
10/17/2024 22:45:00,66.8,1826.4,19.94
10/17/2024 22:50:00,67.6,1824.5,19.94
10/17/2024 22:55:00,67.2,1832.8,19.94
10/17/2024 23:00:00,69,1830.4,19.93
10/17/2024 23:05:00,68.5,1832.5,19.93
10/17/2024 23:10:00,68,1828.3,19.92
10/17/2024 23:15:00,69.5,1833.6,19.92
10/17/2024 23:20:00,67.2,1831.5,19.91
10/17/2024 23:25:00,67.1,1832.4,19.9
10/17/2024 23:30:00,68.1,1835.7,19.9
10/17/2024 23:35:00,68.2,1831.7,19.89
10/17/2024 23:40:00,69,1833,19.88
10/17/2024 23:45:00,67.8,1835.6,19.87
10/17/2024 23:50:00,67.9,1839.7,19.86
10/17/2024 23:55:00,68.5,1839.4,19.85
10/18/2024 0:00:00,67,1846.7,19.84
10/18/2024 0:05:00,67.9,1840.9,19.83
10/18/2024 0:10:00,67.5,1843.1,19.83
10/18/2024 0:15:00,67,1846.9,19.82
10/18/2024 0:20:00,68.2,1847.7,19.81
10/18/2024 0:25:00,67.2,1850.8,19.8
10/18/2024 0:30:00,69.8,1851.8,19.8
10/18/2024 0:35:00,68.1,1857.8,19.79
10/18/2024 0:40:00,68,1863.7,19.78
10/18/2024 0:45:00,68.5,1863.8,19.77
10/18/2024 0:50:00,66.8,1862,19.75
10/18/2024 0:55:00,68.5,1864.7,19.74
10/18/2024 1:00:00,67.5,1868.7,19.73
10/18/2024 1:05:00,68.4,1865.2,19.72
10/18/2024 1:10:00,67.2,1866,19.71
10/18/2024 1:15:00,67.6,1872.7,19.7
10/18/2024 1:20:00,68,1873.1,19.68
10/18/2024 1:25:00,68.7,1874.8,19.68
10/18/2024 1:30:00,68.5,1879.2,19.66
10/18/2024 1:35:00,67.8,1878.3,19.64
10/18/2024 1:40:00,67.8,1883,19.63
10/18/2024 1:45:00,69.2,1880.3,19.62
